,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
1303,Clay,Minnesota,27,027,Clay County,POINT (-96.287415 47.125229),115874
1304,Clay,Minnesota,27,027,Clay County,POINT (-96.342133 47.125084),115872
1305,Haywood,Tennessee,47,075,Haywood County,POINT (-89.161591 35.608643),22361
1306,Box Elder,Utah,49,003,Box Elder County,POINT (-112.5224 41.570469),78788
1307,Box Elder,Utah,49,003,Box Elder County,POINT (-113.743179 41.657391),81694
1308,Box Elder,Utah,49,003,Box Elder County,POINT (-113.83107 41.947491),85720
1309,Tippah,Mississippi,28,139,Tippah County,POINT (-88.857361 34.66679),16464
1310,Marshall,West Virginia,54,051,Marshall County,POINT (-80.620239 39.908455),57248
1311,Elmore,Idaho,16,039,Elmore County,POINT (-115.700089 43.148769),104362
1312,Elmore,Idaho,16,039,Elmore County,POINT (-115.675354 43.153301),104363
1313,Elmore,Idaho,16,039,Elmore County,POINT (-115.124634 43.156731),103477
1314,Baltimore,Maryland,24,005,Baltimore County,POINT (-76.625946 39.706394),62805
1315,Benson,North Dakota,38,005,Benson County,POINT (-98.95922899999999 47.926804),119589
1316,Benson,North Dakota,38,005,Benson County,POINT (-99.044647 47.96191),119718
1317,Benson,North Dakota,38,005,Benson County,POINT (-98.872986 47.873028),119358
1318,Pike,Missouri,29,163,Pike County,POINT (-91.21350099999999 39.426075),45356
1319,Pike,Missouri,29,163,Pike County,POINT (-91.39898700000001 39.193356),44198
1320,Lawrence,Ohio,39,087,Lawrence County,POINT (-82.55603000000001 38.600258),45073
1321,Scott,Missouri,29,201,Scott County,POINT (-89.649445 36.87738),31014
1322,Adams,Ohio,39,001,Adams County,POINT (-83.65454099999999 38.982998),46288
1323,Erath,Texas,48,143,Erath County,POINT (-98.41793800000001 32.325619),10118
1324,Erath,Texas,48,143,Erath County,POINT (-98.225189 32.348515),10174
1325,Erath,Texas,48,143,Erath County,POINT (-98.439392 32.325081),10117
1326,Habersham,Georgia,13,137,Habersham County,POINT (-83.48803700000001 34.712574),20701
1327,Wilkinson,Georgia,13,319,Wilkinson County,POINT (-83.28259300000001 32.76368),12541
1328,Wilkinson,Georgia,13,319,Wilkinson County,POINT (-83.291138 32.9491),12840
1329,Monongalia,West Virginia,54,061,Monongalia County,POINT (-79.763824 39.701248),56323
1330,Monongalia,West Virginia,54,061,Monongalia County,POINT (-79.787415 39.704971),56322
1331,Monongalia,West Virginia,54,061,Monongalia County,POINT (-79.873169 39.567196),54666
1332,Crawford,Ohio,39,033,Crawford County,POINT (-83.10443100000001 40.811615),63803
1333,Crawford,Ohio,39,033,Crawford County,POINT (-82.842285 40.76022),63628
1334,Crawford,Ohio,39,033,Crawford County,POINT (-83.043671 40.747696),63227
1335,DeSoto,Florida,12,027,DeSoto County,POINT (-81.617188 27.118244),2413
1336,New London,Connecticut,09,011,New London County,POINT (-72.217102 41.380573),93340
1337,New London,Connecticut,09,011,New London County,POINT (-71.84039300000001 41.351643),94108
1338,New London,,09,011,New London County,POINT (-72.205994 41.28088),92285
1339,Guernsey,Ohio,39,059,Guernsey County,POINT (-81.64260899999999 39.848377),54876
1340,Barry,Michigan,26,015,Barry County,POINT (-85.525696 42.711582),83064
1341,Stone,Missouri,29,209,Stone County,POINT (-93.5896 36.976078),30357
1342,Stokes,North Carolina,37,169,Stokes County,POINT (-80.30127 36.395256),35346
1343,Clarke,Iowa,19,039,Clarke County,POINT (-93.5802 40.899948),55762
1344,Clarke,Iowa,19,039,Clarke County,POINT (-93.969971 41.001011),56868
1345,Fayette,Iowa,19,065,Fayette County,POINT (-91.71734600000001 42.907158),80349
1346,Fayette,Iowa,19,065,Fayette County,POINT (-92.020538 42.93726),80520
1347,Fayette,Iowa,19,065,Fayette County,POINT (-92.04718 42.919594),80347
1348,Marin,,06,041,Marin County,POINT (-122.979431 37.999168),63267
1349,Marin,,06,041,Marin County,POINT (-123.05954 38.290325),66781
1350,Marin,,06,041,Marin County,POINT (-122.437225 37.893261),60260
1351,Randall,Texas,48,381,Randall County,POINT (-102.011902 35.000481),18187
1352,Randall,Texas,48,381,Randall County,POINT (-102.03421 34.999107),18186
1353,Randall,Texas,48,381,Randall County,POINT (-101.75058 35.089729),18713
1354,Rusk,Texas,48,401,Rusk County,POINT (-94.767853 32.130596),9644
1355,Warren,Iowa,19,181,Warren County,POINT (-93.507385 41.474304),62677
1356,Warren,Iowa,19,181,Warren County,POINT (-93.60580400000001 41.495144),62918
1357,Warren,Iowa,19,181,Warren County,POINT (-93.386719 41.397068),61660
1358,Van Wert,Ohio,39,161,Van Wert County,POINT (-84.60983299999999 40.985516),63787
1359,Van Wert,Ohio,39,161,Van Wert County,POINT (-84.634186 40.988148),63786
1360,Van Wert,Ohio,39,161,Van Wert County,POINT (-84.76284800000001 40.964436),63402
1361,Glades,Florida,12,043,Glades County,POINT (-80.979919 26.778313),2148
1362,Meriwether,Georgia,13,199,Meriwether County,POINT (-84.711243 32.853058),12409
1363,Costilla,Colorado,08,023,Costilla County,POINT (-105.24353 37.522919),37497
1364,Costilla,Colorado,08,023,Costilla County,POINT (-105.246216 37.541256),37600
1365,Costilla,Colorado,08,023,Costilla County,POINT (-105.36322 37.066288),33995
1366,Coryell,Texas,48,099,Coryell County,POINT (-97.869202 31.141914),8457
