,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
1630,Buchanan,Missouri,29,021,Buchanan County,POINT (-94.85839799999999 39.567345),45569
1631,Limestone,Alabama,01,083,Limestone County,POINT (-86.794983 34.695484),17788
1632,Henry,Indiana,18,065,Henry County,POINT (-85.39160200000001 39.794304),50177
1633,Henry,Indiana,18,065,Henry County,POINT (-85.46017500000001 39.819996),50285
1634,Henry,Indiana,18,065,Henry County,POINT (-85.436249 39.817558),50286
1635,Polk,Nebraska,31,143,Polk County,POINT (-97.665161 41.155949),58531
1636,Polk,Nebraska,31,143,Polk County,POINT (-97.640503 41.156342),58532
1637,Polk,Nebraska,31,143,Polk County,POINT (-97.61584499999999 41.156715),58533
1638,Ottawa,,39,123,Ottawa County,POINT (-82.936829 41.468441),72634
1639,Ottawa,,39,123,Ottawa County,POINT (-82.91235399999999 41.465416),72635
1640,Ottawa,,39,123,Ottawa County,POINT (-82.908325 41.483757),72847
1641,Norman,Minnesota,27,107,Norman County,POINT (-96.31616200000001 47.367252),117051
1642,Norman,Minnesota,27,107,Norman County,POINT (-96.288696 47.367321),117052
1643,Norman,Minnesota,27,107,Norman County,POINT (-96.261169 47.367378),117053
1644,Shelby,Iowa,19,165,Shelby County,POINT (-95.193451 41.518917),62906
1645,Shelby,Iowa,19,165,Shelby County,POINT (-95.291168 41.649696),64287
1646,Shelby,Iowa,19,165,Shelby County,POINT (-95.290955 41.668274),64470
1647,Carroll,Maryland,24,013,Carroll County,POINT (-76.923889 39.705273),62003
1648,Benton,Iowa,19,011,Benton County,POINT (-92.144409 42.215378),72806
1649,Benton,Iowa,19,011,Benton County,POINT (-92.143219 42.233944),73011
1650,Benton,Iowa,19,011,Benton County,POINT (-92.118134 42.233051),73012
1651,Martin,Kentucky,21,159,Martin County,POINT (-82.524445 37.752747),41002
1652,Chisago,Minnesota,27,025,Chisago County,POINT (-92.667145 45.437695),108256
1653,Owsley,Kentucky,21,189,Owsley County,POINT (-83.77758799999999 37.390171),38644
1654,Bradford,Pennsylvania,42,015,Bradford County,POINT (-76.87582399999999 41.740238),86238
1655,Bradford,Pennsylvania,42,015,Bradford County,POINT (-76.851624 41.735836),86239
1656,Bradford,Pennsylvania,42,015,Bradford County,POINT (-76.827423 41.73143),86240
1657,Hancock,West Virginia,54,029,Hancock County,POINT (-80.54357899999999 40.596249),65219
1658,Cole,Missouri,29,051,Cole County,POINT (-92.160614 38.48357),40543
1659,Cole,Missouri,29,051,Cole County,POINT (-92.137024 38.482685),40544
1660,Cole,Missouri,29,051,Cole County,POINT (-92.113434 38.481792),40545
1661,Berrien,Michigan,26,021,Berrien County,POINT (-86.407898 42.156204),75838
1662,Berrien,Michigan,26,021,Berrien County,POINT (-86.333191 42.149509),75841
1663,Berrien,Michigan,26,021,Berrien County,POINT (-86.308289 42.14727),75842
1664,Huntingdon,Pennsylvania,42,061,Huntingdon County,POINT (-78.14666699999999 40.172958),64763
1665,Huntingdon,Pennsylvania,42,061,Huntingdon County,POINT (-77.799194 40.169228),65481
1666,Huntingdon,Pennsylvania,42,061,Huntingdon County,POINT (-77.79373200000001 40.187294),65735
1667,Dawes,Nebraska,31,045,Dawes County,POINT (-103.396729 42.553436),78371
1668,Dawes,Nebraska,31,045,Dawes County,POINT (-103.029663 42.876678),81548
1669,Dawes,Nebraska,31,045,Dawes County,POINT (-103.004395 42.878307),81549
1670,Patrick,Virginia,51,141,Patrick County,POINT (-80.378479 36.745277),37674
1671,Patrick,Virginia,51,141,Patrick County,POINT (-80.355957 36.741707),37675
1672,Patrick,Virginia,51,141,Patrick County,POINT (-80.37402299999999 36.76334),37791
1673,Montmorency,Michigan,26,119,Montmorency County,POINT (-84.306183 44.976501),108817
1674,Oscoda,Michigan,26,135,Oscoda County,POINT (-83.950439 44.524437),106441
1675,Colfax,New Mexico,35,007,Colfax County,POINT (-104.145905 36.450859),28457
1676,Colfax,New Mexico,35,007,Colfax County,POINT (-104.221191 36.500145),28978
1677,Colfax,New Mexico,35,007,Colfax County,POINT (-104.198425 36.502026),28979
1678,St. Clair,Illinois,17,163,St. Clair County,POINT (-90.173157 38.482162),40990
1679,St. Clair,Illinois,17,163,St. Clair County,POINT (-89.839844 38.499676),41170
1680,St. Clair,Illinois,17,163,St. Clair County,POINT (-89.88516199999999 38.520947),41264
1681,Washington,Illinois,17,189,Washington County,POINT (-89.329803 38.393425),40812
1682,Washington,Illinois,17,189,Washington County,POINT (-89.306274 38.39188),40813
1683,Washington,Illinois,17,189,Washington County,POINT (-89.282776 38.390335),40814
1684,Bedford,Pennsylvania,42,009,Bedford County,POINT (-78.75354 39.87756),60231
1685,Bedford,Pennsylvania,42,009,Bedford County,POINT (-78.729919 39.873604),60232
1686,Bedford,Pennsylvania,42,009,Bedford County,POINT (-78.748352 39.895676),60442
1687,Scott,Arkansas,05,127,Scott County,POINT (-93.90887499999999 34.979664),16931
1688,Labette,Kansas,20,099,Labette County,POINT (-95.363129 37.242641),32150
1689,Labette,Kansas,20,099,Labette County,POINT (-95.339966 37.242496),32151
1690,Labette,Kansas,20,099,Labette County,POINT (-95.409271 37.261372),32279
1691,Lawrence,Pennsylvania,42,073,Lawrence County,POINT (-80.473358 40.964138),70504
1692,Harrison,Ohio,39,067,Harrison County,POINT (-80.91973900000001 40.386898),62251
1693,Alexander,North Carolina,37,003,Alexander County,POINT (-81.227509 36.014893),31307
1694,Cape May,,34,009,Cape May County,POINT (-74.978424 38.93803),57699
1695,Cape May,,34,009,Cape May County,POINT (-74.932495 38.928413),57701
1696,Cape May,,34,009,Cape May County,POINT (-74.909515 38.923592),57702
1697,Cheshire,New Hampshire,33,005,Cheshire County,POINT (-72.126831 42.993809),108836
1698,Cheshire,New Hampshire,33,005,Cheshire County,POINT (-72.102509 42.988338),108837
1699,Cheshire,New Hampshire,33,005,Cheshire County,POINT (-72.078186 42.982861),108838
1700,Marshall,Minnesota,27,089,Marshall County,POINT (-96.997192 48.517639),122053
1701,Marshall,Minnesota,27,089,Marshall County,POINT (-96.237274 48.186562),120492
1702,Marshall,Minnesota,27,089,Marshall County,POINT (-96.209351 48.186611),120493
1703,King William,Virginia,51,101,King William County,POINT (-76.88314800000001 37.566029),44538
1704,Huerfano,Colorado,08,055,Huerfano County,POINT (-104.915009 37.849728),39201
1705,Huerfano,Colorado,08,055,Huerfano County,POINT (-104.868546 37.853821),39202
1706,Huerfano,Colorado,08,055,Huerfano County,POINT (-104.917618 37.86808),39277
1707,Karnes,Texas,48,255,Karnes County,POINT (-98.03491200000001 28.906967),3373
1708,Karnes,Texas,48,255,Karnes County,POINT (-98.014465 28.907425),3374
1709,Karnes,Texas,48,255,Karnes County,POINT (-97.99401899999999 28.90786),3375
1710,Chester,Tennessee,47,023,Chester County,POINT (-88.49353000000001 35.504551),22116
1711,Scott,Illinois,17,171,Scott County,POINT (-90.455353 39.573917),46273
1712,Scott,Illinois,17,171,Scott County,POINT (-90.429688 39.591118),46360
1713,Scott,Illinois,17,171,Scott County,POINT (-90.482635 39.538227),46107
1714,Millard,Utah,49,027,Millard County,POINT (-112.882507 38.574665),47802
1715,Millard,Utah,49,027,Millard County,POINT (-112.836243 38.582397),47803
1716,Millard,Utah,49,027,Millard County,POINT (-112.933716 38.584991),47948
1717,Morgan,Utah,49,029,Morgan County,POINT (-111.676147 40.960781),70554
1718,Morgan,Utah,49,029,Morgan County,POINT (-111.282776 41.283745),73690
1719,Kaufman,Texas,48,257,Kaufman County,POINT (-96.247253 32.356152),10126
1720,Kaufman,Texas,48,257,Kaufman County,POINT (-96.247314 32.374313),10180
1721,Kaufman,Texas,48,257,Kaufman County,POINT (-96.24737500000001 32.392479),10223
1722,Greenlee,Arizona,04,011,Greenlee County,POINT (-109.067108 33.768379),15139
1723,Greenlee,Arizona,04,011,Greenlee County,POINT (-109.269257 33.777496),15261
1724,Maricopa,Arizona,04,013,Maricopa County,POINT (-113.150757 32.540352),13429
1725,Maricopa,Arizona,04,013,Maricopa County,POINT (-112.164001 33.831707),18087
1726,Maricopa,Arizona,04,013,Maricopa County,POINT (-112.285095 32.694847),13430
1727,Ogemaw,Michigan,26,129,Ogemaw County,POINT (-83.892151 44.179012),103801
1728,Jackson,Tennessee,47,087,Jackson County,POINT (-85.799683 36.483017),30358
1729,Richland,Illinois,17,159,Richland County,POINT (-88.04156500000001 38.839767),43449
1730,Blount,Alabama,01,009,Blount County,POINT (-86.59118700000001 33.774006),14012
1731,Liberty,Montana,30,051,Liberty County,POINT (-110.880798 48.841991),125612
1732,Liberty,Montana,30,051,Liberty County,POINT (-110.853027 48.845421),125613
1733,Liberty,Montana,30,051,Liberty County,POINT (-110.913818 48.856834),125636
1734,Duval,Texas,48,131,Duval County,POINT (-98.552216 27.94693),2077
1735,Duval,Texas,48,131,Duval County,POINT (-98.69787599999999 27.533031),1653
1736,Duval,Texas,48,131,Duval County,POINT (-98.677826 27.533634),1654
1737,Ralls,Missouri,29,173,Ralls County,POINT (-91.694946 39.410118),45147
1738,Ralls,Missouri,29,173,Ralls County,POINT (-91.518005 39.532478),45847
1739,Ralls,Missouri,29,173,Ralls County,POINT (-91.494049 39.531437),45848
1740,Johnson,Texas,48,251,Johnson County,POINT (-97.561859 32.488956),10434
1741,Clay,Georgia,13,061,Clay County,POINT (-84.86309799999999 31.55143),9756
1742,Grant,Oregon,41,023,Grant County,POINT (-119.402313 44.692875),115716
1743,Grant,Oregon,41,023,Grant County,POINT (-119.434952 44.705341),115815
1744,Grant,Oregon,41,023,Grant County,POINT (-119.409851 44.710709),115816
1745,Coos,Oregon,41,011,Coos County,POINT (-123.965652 42.911427),112996
1746,Coos,,41,011,Coos County,POINT (-124.39801 43.231586),114687
1747,Coos,,41,011,Coos County,POINT (-124.319855 43.292328),114829
1748,Franklin,Texas,48,159,Franklin County,POINT (-95.29061900000001 33.372761),12171
1749,Warren,New York,36,113,Warren County,POINT (-73.946167 43.501095),109638
1750,Warren,New York,36,113,Warren County,POINT (-74.07360799999999 43.58514),109940
1751,Warren,New York,36,113,Warren County,POINT (-74.157715 43.505566),109371
1752,Madison,Virginia,51,113,Madison County,POINT (-78.337952 38.422058),47746
1753,Atoka,Oklahoma,40,005,Atoka County,POINT (-95.922119 34.654026),15176
1754,Menard,Illinois,17,129,Menard County,POINT (-89.910034 39.970806),48980
1755,Menard,Illinois,17,129,Menard County,POINT (-89.885925 39.969395),48981
1756,Menard,Illinois,17,129,Menard County,POINT (-89.95648199999999 39.9921),49109
1757,Bartow,Georgia,13,015,Bartow County,POINT (-84.709717 34.289825),16571
1758,Lake,Florida,12,069,Lake County,POINT (-81.664795 28.483147),5127
1759,Okmulgee,Oklahoma,40,111,Okmulgee County,POINT (-95.898743 35.386997),19638
1760,Okmulgee,Oklahoma,40,111,Okmulgee County,POINT (-95.876221 35.386978),19639
1761,Okmulgee,Oklahoma,40,111,Okmulgee County,POINT (-95.898712 35.40535),19776
1762,Sheridan,North Dakota,38,083,Sheridan County,POINT (-100.670898 47.461788),117653
1763,Sheridan,North Dakota,38,083,Sheridan County,POINT (-100.643402 47.462879),117654
1764,Sheridan,North Dakota,38,083,Sheridan County,POINT (-100.615906 47.463947),117655
1765,Fulton,Indiana,18,049,Fulton County,POINT (-86.117126 41.025108),62464
1766,Fulton,Indiana,18,049,Fulton County,POINT (-86.105011 41.098824),63391
1767,Fulton,Indiana,18,049,Fulton County,POINT (-86.07751500000001 41.114967),63589
1768,Johnson,Kansas,20,091,Johnson County,POINT (-94.824432 38.826328),42011
1769,Johnson,Kansas,20,091,Johnson County,POINT (-94.796753 39.029587),42887
1770,Calvert,,24,009,Calvert County,POINT (-76.380646 38.400375),49862
1771,Calvert,Maryland,24,009,Calvert County,POINT (-76.454926 38.319656),49287
1772,Calvert,Maryland,24,009,Calvert County,POINT (-76.455017 38.395866),49757
1773,Washburn,Wisconsin,55,129,Washburn County,POINT (-91.845581 45.765152),110414
1774,Jefferson,,53,031,Jefferson County,POINT (-124.484161 47.678665),126486
1775,Jefferson,,53,031,Jefferson County,POINT (-122.733643 48.100277),126487
1776,Jefferson,,53,031,Jefferson County,POINT (-122.751923 48.135445),126491
1777,Winona,Minnesota,27,169,Winona County,POINT (-91.61547899999999 43.928455),93231
1778,Winona,Minnesota,27,169,Winona County,POINT (-91.66571 43.94907),93481
1779,Winona,Minnesota,27,169,Winona County,POINT (-91.639893 43.948063),93482
1780,Warren,Mississippi,28,149,Warren County,POINT (-91.073792 32.501232),10689
1781,Andrew,Missouri,29,003,Andrew County,POINT (-94.608063 40.009167),48250
1782,Andrew,Missouri,29,003,Andrew County,POINT (-94.60766599999999 40.027714),48374
1783,Andrew,Missouri,29,003,Andrew County,POINT (-94.60723900000001 40.046246),48477
1784,Montgomery,Missouri,29,139,Montgomery County,POINT (-91.571228 39.126724),43798
1785,Cherokee,Kansas,20,021,Cherokee County,POINT (-94.759979 37.292336),32543
1786,Cherokee,Kansas,20,021,Cherokee County,POINT (-94.75964399999999 37.310768),32672
1787,Cherokee,Kansas,20,021,Cherokee County,POINT (-94.73645 37.310486),32673
1788,Halifax,North Carolina,37,083,Halifax County,POINT (-77.416901 36.020969),36417
1789,Clay,Kentucky,21,051,Clay County,POINT (-83.570587 37.010136),36545
1790,Clinton,Pennsylvania,42,035,Clinton County,POINT (-77.81146200000001 41.200058),77760
1791,Clinton,Pennsylvania,42,035,Clinton County,POINT (-77.787415 41.195869),77761
1792,Clinton,Pennsylvania,42,035,Clinton County,POINT (-77.805908 41.218155),78019
1793,Linn,Oregon,41,043,Linn County,POINT (-122.919098 44.446594),118049
1794,Linn,Oregon,41,043,Linn County,POINT (-122.50119 44.66806),118678
1795,Linn,Oregon,41,043,Linn County,POINT (-122.45163 44.680157),118679
1796,Lafayette,Wisconsin,55,065,Lafayette County,POINT (-90.42068500000001 42.624767),77963
1797,Lafayette,Wisconsin,55,065,Lafayette County,POINT (-90.395447 42.623466),77964
1798,Lafayette,Wisconsin,55,065,Lafayette County,POINT (-90.370239 42.622166),77965
1799,Washington,Oklahoma,40,147,Washington County,POINT (-95.94280999999999 36.471066),25990
1800,Washington,Oklahoma,40,147,Washington County,POINT (-95.919922 36.47105),25991
1801,Washington,Oklahoma,40,147,Washington County,POINT (-95.94278 36.489464),26060
1802,Preston,West Virginia,54,077,Preston County,POINT (-79.532104 39.285877),52452
1803,Preston,West Virginia,54,077,Preston County,POINT (-79.57409699999999 39.311554),52625
1804,Preston,West Virginia,54,077,Preston County,POINT (-79.550659 39.307777),52626
1805,Waupaca,Wisconsin,55,135,Waupaca County,POINT (-88.802063 44.660278),104282
1806,Waupaca,Wisconsin,55,135,Waupaca County,POINT (-88.77600099999999 44.6586),104283
1807,Waupaca,Wisconsin,55,135,Waupaca County,POINT (-88.749908 44.656914),104284
1808,Edwards,Texas,48,137,Edwards County,POINT (-100.630615 29.782288),5687
1809,Edwards,Texas,48,137,Edwards County,POINT (-100.341156 29.796379),5688
1810,Edwards,Texas,48,137,Edwards County,POINT (-100.320465 29.797356),5689
1811,Lake,Oregon,41,037,Lake County,POINT (-119.809235 42.015968),101408
1812,Lake,Oregon,41,037,Lake County,POINT (-119.864426 42.022839),101622
1813,Lake,Oregon,41,037,Lake County,POINT (-119.816574 42.033745),101623
1814,Ozark,Missouri,29,153,Ozark County,POINT (-92.745422 36.786297),29072
1815,Waller,Texas,48,473,Waller County,POINT (-96.052063 30.168358),6465
1816,Monroe,Alabama,01,099,Monroe County,POINT (-87.50039700000001 31.518333),9305
1817,Essex,New Hampshire,50,009,Essex County,POINT (-71.60495 44.768223),117157
1818,Essex,Vermont,50,009,Essex County,POINT (-71.8349 44.68272),116526
1819,Essex,Vermont,50,009,Essex County,POINT (-71.80987500000001 44.67717),116527
1820,Lunenburg,Virginia,51,111,Lunenburg County,POINT (-78.471497 36.932903),40142
1821,Traill,North Dakota,38,097,Traill County,POINT (-97.117249 47.548607),117658
1822,Hall,Georgia,13,139,Hall County,POINT (-83.634308 34.416557),18349
1823,Hall,Georgia,13,139,Hall County,POINT (-83.79953 34.49316),18745
1824,Treutlen,Georgia,13,283,Treutlen County,POINT (-82.58667 32.409233),12135
1825,Calhoun,Georgia,13,037,Calhoun County,POINT (-84.574585 31.608006),9962
1826,Vilas,Wisconsin,55,125,Vilas County,POINT (-89.020111 46.095203),112422
1827,Vilas,Wisconsin,55,125,Vilas County,POINT (-89.537537 46.050625),112058
1828,Vilas,Wisconsin,55,125,Vilas County,POINT (-89.510773 46.049122),112059
1829,Beltrami,Minnesota,27,007,Beltrami County,POINT (-95.14773599999999 48.239605),120795
1830,Beltrami,Minnesota,27,007,Beltrami County,POINT (-95.17538500000001 48.258411),120907
1831,Beltrami,Minnesota,27,007,Beltrami County,POINT (-95.14743 48.258213),120908
1832,Dorchester,,24,019,Dorchester County,POINT (-76.04980500000001 38.220535),49135
1833,Dorchester,,24,019,Dorchester County,POINT (-76.214783 38.386784),49965
1834,Dorchester,,24,019,Dorchester County,POINT (-76.403564 38.557308),50803
1835,Columbia,Pennsylvania,42,037,Columbia County,POINT (-76.386444 40.826817),76416
1836,Columbia,Pennsylvania,42,037,Columbia County,POINT (-76.36267100000001 40.822308),76417
1837,Columbia,Pennsylvania,42,037,Columbia County,POINT (-76.33886699999999 40.817802),76418
1838,Clark,Ohio,39,023,Clark County,POINT (-83.579407 39.836208),52265
1839,Clark,Ohio,39,023,Clark County,POINT (-83.599548 39.857388),52445
1840,Clark,Ohio,39,023,Clark County,POINT (-83.575684 39.854523),52446
1841,Maverick,Texas,48,323,Maverick County,POINT (-100.248871 28.293915),2503
1842,Maverick,Texas,48,323,Maverick County,POINT (-100.270203 28.310799),2517
1843,Maverick,Texas,48,323,Maverick County,POINT (-100.249939 28.311737),2518
1844,Pima,Arizona,04,019,Pima County,POINT (-112.670685 32.033157),12355
1845,Pima,Arizona,04,019,Pima County,POINT (-112.67511 32.050911),12382
1846,Pima,Arizona,04,019,Pima County,POINT (-112.654175 32.054653),12383
1847,Cibola,New Mexico,35,006,Cibola County,POINT (-108.46579 34.58884),19521
1848,Cibola,New Mexico,35,006,Cibola County,POINT (-108.443817 34.591679),19522
1849,Cibola,New Mexico,35,006,Cibola County,POINT (-108.42186 34.594505),19523
1850,Burlington,New Jersey,34,005,Burlington County,POINT (-75.000671 40.016705),70785
1851,Burlington,New Jersey,34,005,Burlington County,POINT (-74.971008 40.029804),71044
1852,Burlington,New Jersey,34,005,Burlington County,POINT (-74.94760100000001 40.024986),71045
1853,Rutland,Vermont,50,021,Rutland County,POINT (-73.101776 43.343647),109751
1854,Rutland,Vermont,50,021,Rutland County,POINT (-73.094543 43.361504),109850
1855,Rutland,Vermont,50,021,Rutland County,POINT (-73.070007 43.356251),109851
1856,Early,Georgia,13,099,Early County,POINT (-84.65273999999999 31.398106),9580
1857,Dukes,,25,007,Dukes County,POINT (-70.995544 41.384491),97316
1858,Dukes,Massachusetts,25,007,Dukes County,POINT (-70.643005 41.35704),98101
1859,Dukes,,25,007,Dukes County,POINT (-70.49395800000001 41.281136),97584
1860,McHenry,North Dakota,38,049,McHenry County,POINT (-100.787964 47.848789),119510
1861,McHenry,North Dakota,38,049,McHenry County,POINT (-100.760254 47.849903),119511
1862,McHenry,North Dakota,38,049,McHenry County,POINT (-100.732574 47.851006),119512
1863,Wayne,Nebraska,31,179,Wayne County,POINT (-97.345978 42.331551),73409
1864,LaMoure,North Dakota,38,045,LaMoure County,POINT (-98.925476 46.287739),112494
1865,LaMoure,North Dakota,38,045,LaMoure County,POINT (-98.898529 46.288414),112495
